AAPL,2002-6-30,71.02,88.86,46086303
AAPL,2002-7-1,78.39,86.16,69601784
AAPL,2002-7-2,80.09,104.1,34800219
AAPL,2002-7-3,82.61,85.98,54794246
AAPL,2002-7-4,73.02,76.11,38116066
AAPL,2002-7-5,78.71,80.99,61731335
AAPL,2002-7-6,80.89,84.06,28048304
AAPL,2002-7-7,92.17,94.97,30968858
AAPL,2002-7-8,71.29,71.42,59034067
AAPL,2002-7-9,82.94,84.04,42568579
AAPL,2002-7-10,71.88,80.25,58891830
AAPL,2002-7-11,78.55,97.49,60995807
AAPL,2002-7-12,82.46,100.88,49057514
AAPL,2002-7-13,72.38,81.76,63942164
AAPL,2002-7-14,82.55,83.17,54838400
AAPL,2002-7-15,84.96,93.31,50262957
AAPL,2002-7-16,78.55,82.49,67285776
AAPL,2002-7-17,76.16,89.3,58767369
AAPL,2002-7-18,72.54,95.58,33393164
AAPL,2002-7-19,86.08,97.59,29326942
AAPL,2002-7-20,76.5,78.41,54516730
AAPL,2002-7-21,83.38,93.1,52425265
AAPL,2002-7-22,75.58,76.97,59066474
AAPL,2002-7-23,75.13,82.97,46455101
AAPL,2002-7-24,75.03,77.89,67239966
AAPL,2002-7-25,76.25,81.14,22885887
AAPL,2002-7-26,80.48,96.65,44517199
AAPL,2002-7-27,80.57,82.97,25608361
AAPL,2002-7-28,74.13,82.88,48518741
AAPL,2002-7-29,92.61,93.14,59269123
AAPL,2002-7-30,72.41,74.73,40355498
AAPL,2002-7-31,70.3,90.78,50697147
AAPL,2002-8-1,78.94,79.19,63828188
AAPL,2002-8-2,77.36,79.86,56077467
AAPL,2002-8-3,71.1,76.06,62663083
AAPL,2002-8-4,74,83.46,30497245
AAPL,2002-8-5,86.7,107.47,58942077
AAPL,2002-8-6,73.1,103.02,39475129
AAPL,2002-8-7,74.63,75.3,40500052
AAPL,2002-8-8,89.2,92.7,68596335
AAPL,2002-8-9,72.25,72.86,28116828
AAPL,2002-8-10,75.82,83.53,25347947
AAPL,2002-8-11,91.38,105.51,46472049
AAPL,2002-8-12,87.59,92.5,61146102
AAPL,2002-8-13,73.34,73.61,49576755
AAPL,2002-8-14,72.59,77.59,27708615
AAPL,2002-8-15,72.94,73.08,67263299
AAPL,2002-8-16,86.01,87.85,58295779
AAPL,2002-8-17,78.75,81.64,54929791
AAPL,2002-8-18,76.01,77.63,33912156
AAPL,2002-8-19,70.06,70.55,52928559
AAPL,2002-8-20,74.07,74.95,52343446
AAPL,2002-8-21,89.79,90.18,55660795
AAPL,2002-8-22,91.7,99.44,37005375
AAPL,2002-8-23,86.76,88.1,64733649
AAPL,2002-8-24,98.69,113.72,36323576
AAPL,2002-8-25,85.9,87.14,25154837
AAPL,2002-8-26,71.99,111.12,50740594
AAPL,2002-8-27,90.97,93.22,53285290
AAPL,2002-8-28,80.91,107.51,40666017
AAPL,2002-8-29,72.49,74.16,43800272
AAPL,2002-8-30,76.82,79.66,52805014
AAPL,2002-8-31,91.81,93.4,68876466
AAPL,2002-9-1,72.71,73.47,21374883
AAPL,2002-9-2,98.9,99.88,65513766
AAPL,2002-9-3,76.76,76.76,45782106
AAPL,2002-9-4,72.8,75.62,41299597
AAPL,2002-9-5,80.36,81.14,69720856
AAPL,2002-9-6,70.37,73.53,55595500
AAPL,2002-9-7,76.59,102.85,53273794
AAPL,2002-9-8,72.68,74.8,45687281
AAPL,2002-9-9,70.19,70.9,52429295
AAPL,2002-9-10,80.64,103.35,64143054
AAPL,2002-9-11,92.07,101.12,25080069
AAPL,2002-9-12,73.99,84.79,44589593
AAPL,2002-9-13,84.3,86.95,62003210
AAPL,2002-9-14,87.95,108.85,36379913
AAPL,2002-9-15,81.09,95.49,30204237
AAPL,2002-9-16,74.99,80.17,18142263
AAPL,2002-9-17,81.98,110.87,22323349
AAPL,2002-9-18,74.94,74.94,28215318
AAPL,2002-9-19,90.83,99.48,41509487
AAPL,2002-9-20,75.85,76.57,22608357
AAPL,2002-9-21,83.94,89.91,60597784
AAPL,2002-9-22,80.51,83.58,62848406
AAPL,2002-9-23,95.18,111.43,17262969
AAPL,2002-9-24,77.06,102.15,33719529
AAPL,2002-9-25,81.83,84.75,23086327
AAPL,2002-9-26,84.53,99.86,69240180
AAPL,2002-9-27,78.94,87.47,55524171
AAPL,2002-9-28,87.37,93.01,40549390
AAPL,2002-9-29,72.97,78.53,63659164
AAPL,2002-9-30,83.14,86.59,62628869
AAPL,2002-10-1,83.19,93.54,65626555
AAPL,2002-10-2,97.59,98.23,42423477
AAPL,2002-10-3,74.82,108.63,58774192
AAPL,2002-10-4,79.13,84.04,20203277
AAPL,2002-10-5,82.9,88.32,39270040
AAPL,2002-10-6,88.06,96.54,61762156
AAPL,2002-10-7,82.95,83.27,66353460
AAPL,2002-10-8,84.13,85.4,24358367
AAPL,2002-10-9,83.11,106.84,53730235
AAPL,2002-10-10,71.89,75.67,66091280
AAPL,2002-10-11,80.08,84.19,27884317
AAPL,2002-10-12,74.67,75.91,41180511
AAPL,2002-10-13,71.14,73.1,50366528
AAPL,2002-10-14,78.03,100.08,63244596
AAPL,2002-10-15,83.01,85.46,27260464
AAPL,2002-10-16,73.6,80.26,29295028
AAPL,2002-10-17,73.22,75.15,31086400
AAPL,2002-10-18,78.19,91.67,47377250
AAPL,2002-10-19,96.23,101.72,41975296
AAPL,2002-10-20,80.56,93.52,26161762
AAPL,2002-10-21,70.81,96.93,30578587
AAPL,2002-10-22,86.59,95.77,18818469
AAPL,2002-10-23,81.3,87.9,59963268
AAPL,2002-10-24,77.76,88.65,43179699
AAPL,2002-10-25,88.93,98.49,50801829
AAPL,2002-10-26,85.31,95.42,65785525
AAPL,2002-10-27,83.24,87.99,39574346
AAPL,2002-10-28,73.87,76.15,51343940
AAPL,2002-10-29,71.75,86.37,45883486
AAPL,2002-10-30,80.77,81.1,38368277
AAPL,2002-10-31,73.24,77.62,35140257
AAPL,2002-11-1,81.37,86.55,42707323
AAPL,2002-11-2,72.68,80.95,40192628
AAPL,2002-11-3,70.48,70.62,25837033
AAPL,2002-11-4,79.6,79.73,46163665
AAPL,2002-11-5,70.42,71.15,27404594
AAPL,2002-11-6,70.5,79.74,58860983
AAPL,2002-11-7,86.51,87.28,61448294
AAPL,2002-11-8,83.26,107.94,64545432
AAPL,2002-11-9,93.75,106.93,44154131
AAPL,2002-11-10,71.87,74.87,19124654
AAPL,2002-11-11,72.93,77.86,19619001
AAPL,2002-11-12,82.68,84.34,20729595
AAPL,2002-11-13,81.5,105.07,52281663
AAPL,2002-11-14,91.02,91.02,58746349
AAPL,2002-11-15,74.31,80.27,48220574
AAPL,2002-11-16,87.72,98.94,55009085
AAPL,2002-11-17,77.04,77.89,48439546
AAPL,2002-11-18,77.94,83.78,44955759
AAPL,2002-11-19,83.31,88.91,45147872
AAPL,2002-11-20,76.96,81.46,37484696
AAPL,2002-11-21,77.52,80.17,56930195
AAPL,2002-11-22,94.4,101.05,68303873
AAPL,2002-11-23,80.86,83.95,51292270
AAPL,2002-11-24,78.02,81.1,36432092
AAPL,2002-11-25,89.16,109.36,52318724
AAPL,2002-11-26,85.12,98.7,43807290
AAPL,2002-11-27,80.32,87.89,33158117
AAPL,2002-11-28,76.52,89.24,30014377
AAPL,2002-11-29,76.39,95.22,31481837
AAPL,2002-11-30,74.51,89.24,41468264
AAPL,2002-12-1,83.57,88.07,61610827
AAPL,2002-12-2,78.21,78.22,21986513
AAPL,2002-12-3,92.05,104.54,39289467
AAPL,2002-12-4,97.51,105.63,68788508
AAPL,2002-12-5,73.11,112.6,47460301
AAPL,2002-12-6,70.05,71.4,33171813
AAPL,2002-12-7,70.66,71.64,65093915
AAPL,2002-12-8,88.53,90.06,63093916
AAPL,2002-12-9,77.43,98.39,63057817
AAPL,2002-12-10,77.49,87.84,31429673
AAPL,2002-12-11,72.42,96.45,40668589
AAPL,2002-12-12,82.82,86.95,55854300
AAPL,2002-12-13,81.86,84.38,66196082
AAPL,2002-12-14,82.55,82.88,20380529
AAPL,2002-12-15,84.84,109.74,22604361
AAPL,2002-12-16,77.47,89.68,42112572
AAPL,2002-12-17,71.92,74.23,24105108
AAPL,2002-12-18,74.36,117.53,54811559
AAPL,2002-12-19,73.59,76.25,61601514
AAPL,2002-12-20,95.66,97.18,51199112
AAPL,2002-12-21,79.02,87.41,55204169
AAPL,2002-12-22,73.72,85.26,51269057
AAPL,2002-12-23,82.41,99.02,42729643
AAPL,2002-12-24,87.51,106.76,29848198
AAPL,2002-12-25,83.09,85.31,41397097
AAPL,2002-12-26,78.94,82.35,39924985
AAPL,2002-12-27,83.22,88.19,48422546
AAPL,2002-12-28,79.21,81.92,48575138
AAPL,2002-12-29,70.32,70.78,50918110
AAPL,2002-12-30,74.26,75.71,38223537
AAPL,2002-12-31,70.67,77.49,67198076
AAPL,2003-1-1,71.45,85.91,17935911
AAPL,2003-1-2,74.32,82.95,47938130
AAPL,2003-1-3,70.33,93.62,20678656
AAPL,2003-1-4,88.15,96.01,50950981
AAPL,2003-1-5,78.88,80.8,28512538
AAPL,2003-1-6,96.8,103.11,37433293
AAPL,2003-1-7,90.85,94.58,32428101
AAPL,2003-1-8,83.98,88.76,51907840
AAPL,2003-1-9,88.84,92.27,34412730
AAPL,2003-1-10,79.18,81.1,37097954
AAPL,2003-1-11,80.63,81.17,47007744
AAPL,2003-1-12,88.56,97.16,29046475
AAPL,2003-1-13,74.82,88.57,36180453
AAPL,2003-1-14,86.24,97.56,68460849
AAPL,2003-1-15,83.07,96.6,35201457
AAPL,2003-1-16,92.77,103.66,64695410
AAPL,2003-1-17,76.93,81.6,37861945
AAPL,2003-1-18,78.86,79.61,66634500
AAPL,2003-1-19,75.24,90.1,30210971
AAPL,2003-1-20,72.3,81.47,57760586
AAPL,2003-1-21,83.46,85.52,40226701
AAPL,2003-1-22,81.55,82.22,69380543
AAPL,2003-1-23,71.97,72.41,67404408
AAPL,2003-1-24,108.03,112.42,67123508
AAPL,2003-1-25,77.85,90.01,37659666
AAPL,2003-1-26,81.09,93.38,51420179
AAPL,2003-1-27,71.58,77.43,53531150
AAPL,2003-1-28,83.71,88.94,43329061
AAPL,2003-1-29,79.25,79.49,64021059
AAPL,2003-1-30,72.18,81.47,46647969
AAPL,2003-1-31,74.1,87.41,25519013
AAPL,2003-2-1,71.54,73.08,43886161
AAPL,2003-2-2,73.57,75.33,29520789
AAPL,2003-2-3,77.14,107.78,48726367
AAPL,2003-2-4,93.59,93.59,44194299
AAPL,2003-2-5,73.17,74.36,64774502
AAPL,2003-2-6,70.76,80.01,40726568
AAPL,2003-2-7,80.87,83.22,53151206
AAPL,2003-2-8,78.13,91.43,58345840
AAPL,2003-2-9,82.47,90.34,50648731
AAPL,2003-2-10,80.09,81.49,54688656
AAPL,2003-2-11,82.46,82.96,36567664
AAPL,2003-2-12,80.91,110.14,44375761
AAPL,2003-2-13,78.09,93.93,28780180
AAPL,2003-2-14,93.88,106.88,68731024
AAPL,2003-2-15,99.52,101.3,35489685
AAPL,2003-2-16,85.76,85.76,38400528
AAPL,2003-2-17,73.67,91.98,24970301
AAPL,2003-2-18,72.65,78.97,41005369
AAPL,2003-2-19,70,70.56,54416828
AAPL,2003-2-20,74.94,82.04,49371159
AAPL,2003-2-21,73.56,86.66,48072864
AAPL,2003-2-22,79.76,98.03,64901322
AAPL,2003-2-23,73.99,82.56,57205038
AAPL,2003-2-24,75.31,75.67,34418071
AAPL,2003-2-25,73.03,85.79,34200668
AAPL,2003-2-26,71.72,83.32,64966356
AAPL,2003-2-27,79.35,88.9,51568881
AAPL,2003-2-28,88.96,92.25,51739512
AAPL,2003-3-1,94.19,117.19,43826882
AAPL,2003-3-2,70.85,72.68,49586211
AAPL,2003-3-3,78.5,80.09,54405833
AAPL,2003-3-4,78.45,79.04,32342372
AAPL,2003-3-5,73.36,74.21,48735219
AAPL,2003-3-6,75.59,80.55,54167322
AAPL,2003-3-7,77.17,94.2,25165013
AAPL,2003-3-8,83.36,91.35,64263100
AAPL,2003-3-9,87.95,92.41,39134761
AAPL,2003-3-10,85.34,99.19,54990211
AAPL,2003-3-11,88.14,88.35,59947484
AAPL,2003-3-12,80.52,82.22,63667859
AAPL,2003-3-13,72.8,74.83,18289216
AAPL,2003-3-14,70.83,72.07,32190629
AAPL,2003-3-15,86.75,87.13,32029108
AAPL,2003-3-16,74.76,87.82,51137779
AAPL,2003-3-17,75.21,79.4,17007642
AAPL,2003-3-18,73.08,96.33,19769227
AAPL,2003-3-19,72.28,79.98,63760855
AAPL,2003-3-20,80.27,109.43,54002734
AAPL,2003-3-21,85.41,94.43,44926805
AAPL,2003-3-22,86.12,86.12,52480754
AAPL,2003-3-23,95.81,100.43,59447877
AAPL,2003-3-24,86.48,87.15,47754757
AAPL,2003-3-25,81.84,102.15,21940181
AAPL,2003-3-26,91.53,109.6,61103237
AAPL,2003-3-27,96.33,112.74,23345932
AAPL,2003-3-28,75.68,84.48,24621860
AAPL,2003-3-29,73.75,82.01,28274206
AAPL,2003-3-30,79.28,82.74,52751873
AAPL,2003-3-31,71.65,92,18740336
AAPL,2003-4-1,89.26,90.08,38609277
AAPL,2003-4-2,76.92,93.9,37715484
AAPL,2003-4-3,81.77,84.2,24773542
AAPL,2003-4-4,70.29,90.01,47569850
AAPL,2003-4-5,82.62,98.59,20301157
AAPL,2003-4-6,76.12,117.07,36576543
AAPL,2003-4-7,83.31,96.66,43707164
AAPL,2003-4-8,74.43,75.85,44446658
AAPL,2003-4-9,76.26,93.48,31533147
AAPL,2003-4-10,70,73.72,30804308
AAPL,2003-4-11,79.28,110.14,29585469
AAPL,2003-4-12,95.76,100.7,58345657
AAPL,2003-4-13,78.49,94.91,24488632
AAPL,2003-4-14,99.58,111.14,54172750
AAPL,2003-4-15,78.68,82.76,53104371
AAPL,2003-4-16,70.32,70.64,59245428
AAPL,2003-4-17,95.69,100.84,28848333
AAPL,2003-4-18,86.93,97.63,30543647
AAPL,2003-4-19,84.69,89.2,54999726
AAPL,2003-4-20,70.68,73.37,18960856
AAPL,2003-4-21,71.51,80.91,27704200
AAPL,2003-4-22,77.35,82.84,38586967
AAPL,2003-4-23,70.08,75.14,22799949
AAPL,2003-4-24,75.4,77.79,21701683
AAPL,2003-4-25,77.89,86.91,62557831
AAPL,2003-4-26,91.3,98.71,43917498
AAPL,2003-4-27,75.99,76.38,63500931
AAPL,2003-4-28,72.87,90.1,47433170
AAPL,2003-4-29,79.91,80.05,41568664
AAPL,2003-4-30,95.07,97.82,17856262
AAPL,2003-5-1,96.33,112.89,50028292
AAPL,2003-5-2,85.54,103.77,61766001
AAPL,2003-5-3,71.48,77.94,69813834
AAPL,2003-5-4,71.9,72.42,59819342
AAPL,2003-5-5,77.47,77.47,36140215
AAPL,2003-5-6,80.38,80.38,69548368
AAPL,2003-5-7,97.33,100.69,18879838
AAPL,2003-5-8,88.41,90.8,65848852
AAPL,2003-5-9,77.46,97.41,68075714
AAPL,2003-5-10,70.95,71.91,47874993
AAPL,2003-5-11,84.74,88.47,35283384
AAPL,2003-5-12,81.11,83.67,33365828
AAPL,2003-5-13,72.31,113.06,32071260
AAPL,2003-5-14,71.02,71.97,34372245
AAPL,2003-5-15,77.54,81.45,45053268
AAPL,2003-5-16,97.78,99.62,62062977
AAPL,2003-5-17,77.31,82.85,19636088
AAPL,2003-5-18,72.56,94.86,42727356
AAPL,2003-5-19,78.09,112.03,57515952
AAPL,2003-5-20,92.99,95.04,48720316
AAPL,2003-5-21,89.25,90.16,24167097
AAPL,2003-5-22,101.85,109.78,65569174
AAPL,2003-5-23,79.87,87.08,40083892
AAPL,2003-5-24,73.22,111.35,69839176
AAPL,2003-5-25,78.35,97.76,35549557
AAPL,2003-5-26,74.52,98.66,22609616
AAPL,2003-5-27,89.35,92.24,61043306
AAPL,2003-5-28,78.19,85.62,34368872
AAPL,2003-5-29,76.36,89.34,48952984
AAPL,2003-5-30,74.91,75.2,25415469
AAPL,2003-5-31,83.79,97.28,66283656
AAPL,2003-6-1,80.24,89.48,57951188
AAPL,2003-6-2,88.44,95.93,61963277
AAPL,2003-6-3,80.53,82.18,65572438
AAPL,2003-6-4,75.48,77.18,21214478
AAPL,2003-6-5,74.8,95.4,26854304
AAPL,2003-6-6,86.88,87.47,64999840
AAPL,2003-6-7,85.92,91.55,28791813
AAPL,2003-6-8,89.57,95.23,63436614
AAPL,2003-6-9,81.07,88.94,56896790
AAPL,2003-6-10,72.42,77.18,36046887
AAPL,2003-6-11,81.6,85.15,67635066
AAPL,2003-6-12,80.61,87.29,55269292
AAPL,2003-6-13,79.53,81.63,69326786
AAPL,2003-6-14,92.86,94.23,31095965
AAPL,2003-6-15,92.78,97.65,29659385
AAPL,2003-6-16,79.45,79.78,62259102
AAPL,2003-6-17,77.82,79.3,49925679
AAPL,2003-6-18,71.53,76.14,37706044
AAPL,2003-6-19,86.34,95.37,69899627
AAPL,2003-6-20,80.72,80.97,27119615
AAPL,2003-6-21,95.14,95.14,47597169
