DD,2003-4-21,77.54,82.64,21494504
DD,2003-4-22,74.71,76.26,17854852
DD,2003-4-23,79.5,105.09,48896438
DD,2003-4-24,76.3,82.19,17118174
DD,2003-4-25,84.27,85.01,41078469
DD,2003-4-26,80.36,88.59,66835663
DD,2003-4-27,73.21,74.63,41661094
DD,2003-4-28,93.14,104.48,56518306
DD,2003-4-29,70.79,71.96,45243189
DD,2003-4-30,94.22,100.86,64569036
DD,2003-5-1,82.46,89.83,43400240
DD,2003-5-2,80.9,81.56,38647044
DD,2003-5-3,75.94,76.29,17887590
DD,2003-5-4,72.62,80.71,36549111
DD,2003-5-5,76.27,91.46,34656705
DD,2003-5-6,90.63,93.41,44925787
DD,2003-5-7,79.53,93.15,20307616
DD,2003-5-8,86.62,103.26,47609956
DD,2003-5-9,77.65,82.48,46002304
DD,2003-5-10,76.78,83.67,30811296
DD,2003-5-11,75.73,107.23,23112115
DD,2003-5-12,89.14,91.42,66735104
DD,2003-5-13,72.93,73.71,64244860
DD,2003-5-14,78.05,92.01,55258029
DD,2003-5-15,72.89,83.33,25852187
DD,2003-5-16,86.58,88.47,42342579
DD,2003-5-17,83.24,87.19,54338657
DD,2003-5-18,73.95,84.77,51964197
DD,2003-5-19,80.09,98.89,53728049
DD,2003-5-20,74.46,77.66,49135899
DD,2003-5-21,87.68,98.22,69038422
DD,2003-5-22,71.24,71.61,67563769
DD,2003-5-23,74.12,74.39,48566664
DD,2003-5-24,87.67,89.41,38741498
DD,2003-5-25,92.45,99.43,18956836
DD,2003-5-26,70.19,71.65,31408695
DD,2003-5-27,71.42,75.69,44106521
DD,2003-5-28,74.13,76.77,66812361
DD,2003-5-29,83.62,96.71,27926381
DD,2003-5-30,89.22,91.96,23879977
DD,2003-5-31,70.38,75,50499417
DD,2003-6-1,85.94,90.55,43904254
DD,2003-6-2,80.54,104.94,36306634
DD,2003-6-3,72.38,79.53,27325925
DD,2003-6-4,72.91,77.53,32701409
DD,2003-6-5,83.19,85.52,46232236
DD,2003-6-6,81.05,87.67,32655495
DD,2003-6-7,82.24,99.35,59454613
DD,2003-6-8,90.62,90.82,26750745
DD,2003-6-9,84.79,107.75,52714007
DD,2003-6-10,78.33,95.25,51843433
DD,2003-6-11,79.02,80.5,31649529
DD,2003-6-12,75.6,81.51,37197860
DD,2003-6-13,70.96,74.67,43350352
DD,2003-6-14,79.35,91.63,31715354
DD,2003-6-15,73.6,76.98,35851856
DD,2003-6-16,76.78,87.1,42965847
DD,2003-6-17,71.46,71.71,49643244
DD,2003-6-18,77.01,80.17,39551997
DD,2003-6-19,75.14,75.99,20815528
DD,2003-6-20,78.64,90.54,23325292
DD,2003-6-21,72,81.84,50418604
DD,2003-6-22,76.4,77.01,23421856
DD,2003-6-23,86.04,93.28,38276884
DD,2003-6-24,89.55,93.41,42932217
DD,2003-6-25,75.45,77.18,33594286
DD,2003-6-26,71.2,74.06,68392981
DD,2003-6-27,77.77,79.49,59371580
DD,2003-6-28,77.23,82.67,47953449
DD,2003-6-29,78.28,87.71,55096385
DD,2003-6-30,82.96,87.25,54475617
DD,2003-7-1,81.41,95.8,44963123
DD,2003-7-2,81.39,84.66,42048367
DD,2003-7-3,72.67,83.31,22750393
DD,2003-7-4,92.51,101.73,53304019
DD,2003-7-5,77.17,92.14,62390948
DD,2003-7-6,74.34,75.05,39154879
DD,2003-7-7,80,82.61,54110988
DD,2003-7-8,70.95,73.09,57191280
DD,2003-7-9,85.52,90.64,30006803
DD,2003-7-10,78.63,79.55,22536100
DD,2003-7-11,75.17,81.3,55611778
DD,2003-7-12,84.57,90.69,19885850
DD,2003-7-13,90.85,90.85,43187611
DD,2003-7-14,85.77,88.63,67765559
DD,2003-7-15,83.87,93.35,46781165
DD,2003-7-16,91.8,92.52,33893419
DD,2003-7-17,76.48,79.43,62408288
DD,2003-7-18,82.84,107.62,30637209
DD,2003-7-19,73.85,100.44,50844250
DD,2003-7-20,74.22,74.23,35642169
DD,2003-7-21,72.24,88.94,61555557
DD,2003-7-22,78.12,99.23,25713288
DD,2003-7-23,80.98,84.63,59467676
DD,2003-7-24,80.31,81.01,23427599
DD,2003-7-25,86.02,93.62,66019406
DD,2003-7-26,86,93.31,56136256
DD,2003-7-27,70.89,71.26,17074321
DD,2003-7-28,89.66,93.04,58542217
DD,2003-7-29,93.14,101.22,50645494
DD,2003-7-30,79.68,83.45,28806163
DD,2003-7-31,76.08,80.29,67145406
DD,2003-8-1,77.08,83.73,58973197
DD,2003-8-2,76.49,78.95,28266001
DD,2003-8-3,80.34,91.8,66309592
DD,2003-8-4,73.82,80.49,57401681
DD,2003-8-5,81.38,94.3,47002008
DD,2003-8-6,73.53,78.08,54280928
DD,2003-8-7,86,86.2,30523072
DD,2003-8-8,74.16,80.61,20456140
DD,2003-8-9,71.76,73.97,34287185
DD,2003-8-10,71.68,72.33,27934267
DD,2003-8-11,81.45,84.61,53011419
DD,2003-8-12,82.15,117.81,62642770
DD,2003-8-13,71.86,73.09,18829307
DD,2003-8-14,83.35,96.48,61448707
DD,2003-8-15,75.16,83.89,48002219
DD,2003-8-16,88.95,109.21,26303760
DD,2003-8-17,78.71,92.03,26991410
DD,2003-8-18,85.42,85.96,62580838
DD,2003-8-19,100.21,115.48,21556016
DD,2003-8-20,74.24,84.28,61379861
DD,2003-8-21,86.68,89.26,48765675
DD,2003-8-22,72.64,80.37,19837716
DD,2003-8-23,85.43,91.49,41728163
DD,2003-8-24,75.59,75.93,47099537
DD,2003-8-25,75.82,82.05,32825711
DD,2003-8-26,74.26,78.32,25953463
DD,2003-8-27,80.52,82.34,42412208
DD,2003-8-28,79.51,93.06,22462506
DD,2003-8-29,85.88,92.92,46252061
DD,2003-8-30,95.98,99.48,50452621
DD,2003-8-31,76.43,77.67,45605638
DD,2003-9-1,72.24,79.27,47807102
DD,2003-9-2,75.64,79.11,56028858
DD,2003-9-3,79.44,91.46,69078230
DD,2003-9-4,99.65,102.47,65485138
DD,2003-9-5,73.32,75.28,43925368
DD,2003-9-6,85.96,112.56,67486215
DD,2003-9-7,77.77,91.16,49715379
DD,2003-9-8,70.37,87.07,28461850
DD,2003-9-9,82.34,82.34,22091821
DD,2003-9-10,98.39,112.4,31284817
DD,2003-9-11,83.03,86.46,28389431
DD,2003-9-12,77.72,80.26,41532225
DD,2003-9-13,79.41,79.81,54332508
DD,2003-9-14,75.75,90.83,57365921
DD,2003-9-15,77.21,115.47,32669459
DD,2003-9-16,73.51,76.94,58448036
DD,2003-9-17,84.92,96.84,34575938
DD,2003-9-18,71.56,94.73,27478436
DD,2003-9-19,93.34,97.15,43305201
DD,2003-9-20,93.82,94.18,40189452
DD,2003-9-21,74.58,82.44,22726006
DD,2003-9-22,82.59,91.93,50928409
DD,2003-9-23,73.55,80.35,48383424
DD,2003-9-24,100.96,105.99,32964824
DD,2003-9-25,79.54,79.57,51481770
DD,2003-9-26,80.11,81.08,60580790
DD,2003-9-27,84.52,102.74,52803309
